latitude,longitude,Name,ADDRESS,Phone,MEDICARE_PROVIDER_ID,NATIONAL_PROVIDER_ID,WEBSITE,PROVIDER_TYPE,OWNERSHIP,BEDS
39.408908,-79.003468,potomac valley hospital,"100 Pin Oak Lane, Keyser, WV, 26726",(304) 597-3500,511315,,https://wvumedicine.org/potomac-valley-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,25
40.243941,-75.611502,pottstown hospital,"1600 East High Street, Pottstown, PA, 19464",(610) 327-7000,390123,1649794421,https://www.towerhealth.org/locations/pottstown-hospital,Acute Care Hospitals,Voluntary non-profit - Private,212
40.573724,-105.05786,poudre valley hospital,"1024 South Lemay Avenue, Fort Collins, CO, 80524",(970) 495-7000,60010,1760492714,https://www.uchealth.org/locations/uchealth-poudre-valley-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,281
32.464423,-86.450936,prattville baptist hospital,"124 South Memorial Drive, Prattville, AL, 36067",(334) 361-4267,10108,1942391230,https://www.baptistfirst.org/locations/prattville-baptist-hospital,Acute Care Hospitals,Government - Hospital District or Authority,85
41.786906,-88.328909,presence mercy medical center,"1325 North Highland Avenue, Aurora, IL, 60506",(630) 859-2222,140174,1265454391,http://www.presencehealth.org/presence-mercy-medical-center-Aurora,Acute Care Hospitals,Voluntary non-profit - Church,315
33.499133,-86.846016,princeton baptist medical center,"701 Princeton Avenue Sw, Birmingham, AL, 35211",(205) 783-3800,10103,1164876546,https://www.brookwoodbaptisthealth.com/our-locations/princeton-baptist-medical-center-location,Acute Care Hospitals,Voluntary non-profit - Church,505
34.839651,-82.607064,prisma health baptist easley hospital,"200 Fleetwood Drive, Easley, SC, 29640",(864) 442-7606,420015,1639656713,https://prismahealth.org/hospitals/prisma-health-baptist-easley-hospital,Acute Care Hospitals,Voluntary non-profit - Private,109
38.715097,-90.696597,progress west hospital,"Two Progress Point Parkway, O'fallon, MO, 63368",(636) 344-1000,260219,1508938044,https://www.progresswest.org/,Acute Care Hospitals,Voluntary non-profit - Private,72
31.513243,-97.198431,providence health center,"6901 Medical Parkway, Waco, TX, 76712",(254) 751-4000,450042,1093708679,https://www.providence.net/,Acute Care Hospitals,Voluntary non-profit - Private,278
34.104422,-80.955054,providence hospital,"2435 Forest Drive, Columbia, SC, 29204",(803) 256-5300,420026,1003811290,https://www.yourprovidencehealth.com/,Acute Care Hospitals,Proprietary,258
38.070915,-102.609068,prowers medical center,"401 Kendall Drive, Lamar, CO, 81052",(719) 336-4343,61323,,https://prowersmedical.com/,Critical Access Hospitals,Government - Hospital District or Authority,25
40.960153,-79.000359,punxsutawney area hospital,"81 Hillcrest Drive, Punxsutawney, PA, 15767",(814) 938-1800,390199,1265449870,https://www.pah.org/,Acute Care Hospitals,Voluntary non-profit - Private,49
29.642378,-81.693518,putnam community medical center,"611 Zeagler Drive, Palatka, FL, 32177",(386) 326-8500,100232,1487045100,https://pcmcfl.com/,Acute Care Hospitals,Proprietary,99
37.786458,-81.203103,raleigh general hospital,"1710 Harper Road, Beckley, WV, 25801",(304) 256-4100,510070,1629015698,https://www.raleighgeneral.com/,Acute Care Hospitals,Proprietary,300
35.711958,-79.814825,randolph hospital,"364 White Oak Street, Asheboro, NC, 27203",(336) 625-5151,340123,1255328449,https://www.randolphhealth.org/,Acute Care Hospitals,Voluntary non-profit - Private,145
37.70029,-76.389778,rappahannock general hospital,"101 Harris Drive, Kilmarnock, VA, 22482",(804) 435-8000,491308,,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/rappahannock-general-hospital,Critical Access Hospitals,Voluntary non-profit - Private,76
27.260537,-80.829875,raulerson hospital,"1796 Highway 441 North, Okeechobee, FL, 34972",(863) 763-2151,100252,1215974134,https://raulersonhospital.com/,Acute Care Hospitals,Proprietary,100
40.329863,-75.948059,reading hospital,"Sixth Avenue And Spruce Street, West Reading, PA, 19611",(610) 988-8000,390044,1669530069,https://www.towerhealth.org/locations/reading-hospital,Acute Care Hospitals,Voluntary non-profit - Other,738
38.209605,-89.996408,red bud regional hospital,"325 Spring Street, Red Bud, IL, 62278",(618) 282-3831,141348,,http://www.redbudregional.com/red-bud-regional-hospital/home.aspx,Critical Access Hospitals,Proprietary,25
34.278191,-85.194131,redmond regional medical center,"501 Redmond Road, Rome, GA, 30165",(706) 802-3012,110168,1508810565,https://redmondregional.com/,Acute Care Hospitals,Proprietary,201
44.747131,-92.871399,regina hospital,"1175 Nininger Road, Hastings, MN, 55033",(651) 480-4100,240059,1841627387,https://www.allinahealth.org/Regina-Hospital/,Acute Care Hospitals,Voluntary non-profit - Church,57
41.412827,-75.654071,regional hospital of scranton,"746 Jefferson Avenue, Scranton, PA, 18510",(570) 348-7100,390237,1881983039,https://www.commonwealthhealth.net/regional-hospital-of-scranton-commonwealth,Acute Care Hospitals,Proprietary,186
39.946169,-80.75427,reynolds memorial hospital,"800 Wheeling Avenue, Glen Dale, WV, 26038",(304) 843-3230,510013,1144228305,https://wvumedicine.org/reynolds-memorial/,Acute Care Hospitals,Voluntary non-profit - Private,127
29.588066,-96.345941,rice medical center,"600 South Austin Road, Eagle Lake, TX, 77434",(979) 234-5571,451312,,https://ricemedicalcenter.net/,Critical Access Hospitals,Proprietary,25
40.63551,-74.106693,richmond university medical center,"355 Bard Avenue, Staten Island, NY, 10310",(718) 818-1234,330028,1740389154,https://www.rumcsi.org/,Acute Care Hospitals,Voluntary non-profit - Private,473
37.674371,-106.36481,rio grande hospital,"310 County Road 14, Del Norte, CO, 81132",(719) 657-2510,61301,,https://riograndehospital.org/,Critical Access Hospitals,Voluntary non-profit - Private,17
26.185939,-98.224124,rio grande regional hospital,"101 East Ridge Road, Mcallen, TX, 78503",(956) 632-6000,450711,1619924719,https://riohealth.com/,Acute Care Hospitals,Proprietary,320
41.864556,-87.82862,riveredge hospital,"8311 West Roosevelt Road, Forest Park, IL, 60130",(708) 771-7000,144009,,https://riveredgehospital.com/,Psychiatric,Proprietary,210
29.962224,-90.203441,river oaks hospital,"1525 River Oaks Road West, New Orleans, LA, 70123",(504) 734-1740,194031,,https://riveroakshospital.com/,Psychiatric,Proprietary,126
38.419145,-82.436734,river park hospital,"1230 Sixth Avenue, Huntington, WV, 25701",(304) 526-9100,514008,,https://riverparkhospital.net/,Psychiatric,Proprietary,165
30.290943,-81.596565,river point behavioral health,"6300 Beach Boulevard, Jacksonville, FL, 32216",(904) 724-9202,104016,,https://www.riverpointbehavioral.com/,Psychiatric,Proprietary,93
40.031962,-83.031294,riverside methodist hospital,"3535 Olentangy River Road, Columbus, OH, 43214",(614) 566-5000,360006,1467484972,https://www.ohiohealth.com/locations/hospitals/riverside-methodist-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,1000
40.522238,-111.979725,riverton hospital,"3741 West 12600 South, Riverton, UT, 84065",(801) 285-4000,460058,1154551919,https://intermountainhealthcare.org/locations/riverton-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,97
36.263607,-85.948556,riverview regional medical center,"158 Hospital Drive, Carthage, TN, 37030",(615) 735-9815,441307,,https://www.myriverviewmedical.com/,Critical Access Hospitals,Proprietary,35
35.888312,-84.554418,roane medical center,"8045 Roane Medical Center Dr, Harriman, TN, 37748",(865) 316-1000,440031,1700036696,https://www.roanemedical.com/,Acute Care Hospitals,Government - Hospital District or Authority,109
43.192542,-77.584424,rochester general hospital,"1425 Portland Avenue, Rochester, NY, 14621",(585) 922-4000,330125,1255360517,https://www.rochesterregional.org/,Acute Care Hospitals,Voluntary non-profit - Private,528
41.866962,-72.450988,rockville general hospital,"31 Union Street, Vernon, CT, 06066",(860) 872-5160,70012,1205283538,http://www.echn.org/location/rockville-general-hospital,Acute Care Hospitals,Proprietary,102
41.834015,-71.43458,roger williams medical center,"825 Chalkstone Avenue, Providence, RI, 02908",(401) 456-2025,410004,1013332014,https://www.chartercare.org/locations/RWMC/,Acute Care Hospitals,Proprietary,220
48.151336,-104.515396,roosevelt medical center,"818 Second Avenue East, Culbertson, MT, 59218",(406) 787-6401,271308,,http://www.rooseveltmedical.org/,Critical Access Hospitals,Voluntary non-profit - Private,25
32.782372,-79.948734,roper hospital,"316 Calhoun Street, Charleston, SC, 29401",(843) 724-2800,420087,1962472860,http://www.rsfh.com/roper-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,368
39.731076,-104.934011,rose medical center,"4567 East Ninth Avenue, Denver, CO, 80220",(303) 320-2121,60032,1023062098,https://rosemed.com/,Acute Care Hospitals,Proprietary,422
30.509336,-97.712361,round rock medical center,"2400 Round Rock Avenue, Round Rock, TX, 78681",(512) 341-1000,450718,1649223645,https://stdavids.com/location/st-davids-round-rock-medical-center,Acute Care Hospitals,Proprietary,171
41.875166,-87.66851,rush university medical center,"1653 West Congress Parkway, Chicago, IL, 60612",(312) 942-5000,140119,1932213600,https://www.rush.edu/,Acute Care Hospitals,Voluntary non-profit - Private,53
36.899027,-82.078105,russell county hospital,"58 Carroll Street, Lebanon, VA, 24266",(276) 883-8100,490002,1891973939,https://www.balladhealth.org/hospitals/russell-county-hospital-lebanon,Acute Care Hospitals,Voluntary non-profit - Private,78
30.475588,-87.210986,sacred heart hospital,"5151 North Ninth Avenue, Pensacola, FL, 32504",(850) 416-7000,100025,1922032424,https://healthcare.ascension.org/Sites-of-Care/Florida,Acute Care Hospitals,Voluntary non-profit - Private,547
45.489006,-89.733596,sacred heart hospital,"401 West Mohawk Drive, Tomahawk, WI, 54487",(715) 453-7700,521313,,https://healthcare.ascension.org/Locations/Wisconsin/WIAPM/Tomahawk-Sacred-Heart-Hospital,Critical Access Hospitals,Voluntary non-profit - Church,18
30.376819,-86.306823,sacred heart hospital on the emerald coast,"7800 Highway 98 West, Miramar Beach, FL, 32550",(850) 278-3600,100292,1558391771,https://healthcare.ascension.org/Locations/Florida/FLPEN/Miramar-Beach-Sacred-Heart-Hospital-on-the-Emerald-Coast,Acute Care Hospitals,Voluntary non-profit - Other,58
36.837102,-119.765878,saint agnes medical center,"1303 East Herndon Avenue, Fresno, CA, 93720",(559) 450-3000,50093,1205845567,https://www.samc.com/location/saint-agnes-medical-center?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,Acute Care Hospitals,Voluntary non-profit - Church,436
39.745722,-104.972135,saint joseph hospital,"1375 East 19th Avenue, Denver, CO, 80218",(303) 812-2000,60028,1417946021,https://www.sclhealth.org/locations/saint-joseph-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,565
38.905583,-94.667847,saint luke's south hospital,"12300 Metcalf Avenue, Overland Park, KS, 66213",(913) 317-7904,170185,1154303337,https://www.saintlukeskc.org/locations/saint-lukes-south-hospital,Acute Care Hospitals,Voluntary non-profit - Other,75
35.779501,-87.4589654,saint thomas hickman hospital,"135 E Swan St, Centerville, TN, 37033",None,447424,,,,,
36.1534,-86.800835,saint thomas midtown hospital,"2000 Church Street, Nashville, TN, 37236",(615) 284-5555,440133,1780778969,http://www.sthealth.com/locations/saint-thomas-midtown-hospital,Acute Care Hospitals,Voluntary non-profit - Private,683
35.85864,-86.424241,saint thomas rutherford hospital,"1700 Medical Center Parkway, Murfreesboro, TN, 37129",(615) 396-4100,440053,1164590386,http://www.sthealth.com/locations/saint-thomas-rutherford-hospital,Acute Care Hospitals,Voluntary non-profit - Church,286
36.1287294,-86.8439945,saint thomas west hospital,"4220 Harding Road, Nashville, TN, 37205",(615) 222-2111,440082,1629025648,http://www.sthealth.com/locations/saint-thomas-west-hospital,Acute Care Hospitals,Voluntary non-profit - Church,571
42.110708,-80.079932,saint vincent hospital,"232 West 25th Street, Erie, PA, 16544",(814) 452-5111,390009,1861435042,,Acute Care Hospitals,Voluntary non-profit - Private,428
42.2647185,-71.7968904,saint vincent hospital,"123 Summer St, Worcester, MA, 01608",None,222319,,https://www.stvincenthospital.com/,,,
37.6604427,-91.5692287,salem memorial district hospital,"35629 Highway 72, Salem, MO, 65560",None,267246,,https://smdh.slicedhealth.io/,,,
38.6415617,-88.9487184,salem township hospital,"1201 Ricker Rd, Salem, IL, 62881",None,143413,,,,,
38.833271,-97.610525,salina regional health center,"400 South Santa Fe Avenue, Salina, KS, 67401",(785) 452-7000,170012,1689635138,https://www.srhc.com/,Acute Care Hospitals,Voluntary non-profit - Private,353
34.573552,-92.584405,saline memorial hospital,"1 Medical Park Drive, Benton, AR, 72015",(501) 776-6000,40084,1235111071,http://www.salinememorial.org/,Acute Care Hospitals,Proprietary,177
44.632067,-123.116771,samaritan albany general hospital,"1046 Sixth Avenue, Sw, Albany, OR, 97321",(541) 812-4000,380022,1154372340,https://www.samhealth.org/find-a-location/s/samaritan-albany-general-hospital,Acute Care Hospitals,Voluntary non-profit - Church,79
44.550528,-122.908414,samaritan lebanon community hospital,"525 North Santiam Highway, Lebanon, OR, 97355",(541) 258-2101,381323,,https://www.samhealth.org/find-a-location/s/samaritan-lebanon-community-hospital,Critical Access Hospitals,Voluntary non-profit - Church,49
44.985179,-123.995454,samaritan north lincoln hospital,"3043 Ne 28th Street, Lincoln City, OR, 97367",(541) 994-3661,381302,,https://www.samhealth.org/find-a-location/s/samaritan-north-lincoln-hospital,Critical Access Hospitals,Voluntary non-profit - Private,15
35.007783,-78.323635,sampson regional medical center,"607 Beaman Street, Clinton, NC, 28328",(910) 592-8511,340024,1609857432,http://www.sampsonrmc.org/,Acute Care Hospitals,Government - Local,146
34.101079,-117.636862,san antonio regional hospital,"999 San Bernardino Road, Upland, CA, 91786",(714) 985-2811,50099,1780681189,https://www.sarh.org/,Acute Care Hospitals,Voluntary non-profit - Other,281
47.525837,-95.401676,sanford bagley medical center,"203 Fourth Street Nw, Bagley, MN, 56621",(218) 694-6501,241328,,https://www.sanfordhealth.org/locations/sanford-bagley-medical-center,Critical Access Hospitals,Voluntary non-profit - Private,25
44.7077784,-96.2788822,sanford canby medical center,"112 Saint Olaf Ave S, Canby, MN, 56220",None,247160,,https://www.sanfordhealth.org/locations/sanford-canby-medical-center?y_source=1_MTA2MTg4MTctNzE1LWxvY2F0aW9uLndlYnNpdGU=,,,
43.78511,-99.326134,sanford chamberlain medical center,"300 South Byron Boulevard, Chamberlain, SD, 57325",(605) 234-5511,431329,,https://www.sanfordhealth.org/locations/sanford-chamberlain-medical-center,Critical Access Hospitals,Voluntary non-profit - Private,25
47.403438,-97.056645,sanford hillsboro,"12 Third Street Se, Hillsboro, ND, 58045",(701) 636-3200,351329,,https://www.sanfordhealth.org/locations/sanford-health-hillsboro-clinic,Critical Access Hospitals,Voluntary non-profit - Private,16
47.500684,-97.317368,sanford mayville,"42 Sixth Avenue Se, Mayville, ND, 58257",(701) 786-3800,351309,,https://www.sanfordhealth.org/locations/sanford-mayville-clinic,Critical Access Hospitals,Voluntary non-profit - Private,25
46.88468,-96.78773,sanford medical center fargo,"801 Broadway North, Fargo, ND, 58122",(701) 234-2000,350011,1528009412,https://www.sanfordhealth.org/patients-and-visitors/billing-and-insurance/price-estimates,Acute Care Hospitals,Voluntary non-profit - Private,796
43.186387,-95.847268,sanford sheldon medical center,"118 North Seventh Avenue, Sheldon, IA, 51201",(712) 324-5041,161381,,https://www.sanfordhealth.org/locations/sanford-sheldon-medical-center,Critical Access Hospitals,Voluntary non-profit - Private,25
43.536678,-96.743388,sanford usd medical center,"1305 West 18th Street, Sioux Falls, SD, 57105",(605) 333-1000,430027,1821017880,https://www.sanfordhealth.org/locations/sanford-usd-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,545
37.775988,-121.959274,san ramon regional medical center,"6001 Norris Canyon Road, San Ramon, CA, 94583",(925) 275-9200,50689,1932131489,https://www.sanramonmedctr.com/,Acute Care Hospitals,Proprietary,123
34.429483,-119.723077,santa barbara cottage hospital,"400 West Pueblo Street, Santa Barbara, CA, 93105",(805) 682-7111,50396,1477554152,https://www.cottagehealth.org/locations/locations-profile/santa-barbara-cottage-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,450
34.602465,-120.126643,santa ynez valley cottage hospital,"2050 Viborg Road, Solvang, CA, 93463",(805) 688-6431,51331,,https://www.cottagehealth.org/santa-ynez-valley-cottage-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,11
44.80524,-122.784124,santiam hospital,"1401 North 10th Avenue, Stayton, OR, 97383",(503) 769-2175,380056,1154302214,https://santiamhospital.org/,Acute Care Hospitals,Voluntary non-profit - Private,40
43.834329,-83.279517,scheurer hospital,"170 North Caseville Road, Pigeon, MI, 48755",(989) 453-3223,231310,,https://www.scheurer.org/,Critical Access Hospitals,Voluntary non-profit - Other,25
30.869869,-100.590393,schleicher county medical center,"102 North Us Highway 277, Eldorado, TX, 76936",(325) 853-2507,451304,,https://scmc.us/,Critical Access Hospitals,Proprietary,14
38.956734,-85.891356,schneck medical center,"411 West Tipton Street, Seymour, IN, 47274",(812) 522-2349,150065,1699738088,https://www.schneckmed.org/,Acute Care Hospitals,Government - Local,93
38.48487,-100.9035,scott county hospital,"201 East Albert Avenue, Scott City, KS, 67871",(620) 872-5811,171372,,http://www.scotthospital.net/,Critical Access Hospitals,Voluntary non-profit - Private,25
32.897124,-117.241854,scripps green hospital,"10666 North Torrey Pines Road, La Jolla, CA, 92037",(858) 455-9100,50424,1841233780,https://www.scripps.org/locations/hospitals/scripps-green-hospital?tab=amenities,Acute Care Hospitals,Voluntary non-profit - Other,173
32.8855,-117.223022,scripps memorial hospital la jolla,"9888 Genesee Avenue, La Jolla, CA, 92037",(858) 626-4123,50324,1841277704,https://www.scripps.org/locations/hospitals/scripps-memorial-hospital-la-jolla,Acute Care Hospitals,Physician,332
32.751211,-117.161024,scripps mercy hospital,"4077 Fifth Avenue, San Diego, CA, 92103",(619) 294-8111,50077,1659359446,https://www.scripps.org/locations/hospitals/scripps-mercy-hospital,Acute Care Hospitals,Voluntary non-profit - Private,700
29.912629,-89.993103,seaside behavioral center,"4201 Woodland Drive, New Orleans, LA, 70131",(504) 393-4223,194100,,https://www.seasidehc.com/,Psychiatric,Proprietary,49
30.44941,-91.145101,seaside health system,"4363 Convention Street, Baton Rouge, LA, 70806",(225) 522-4076,194103,,https://www.seasidehc.com/,Psychiatric,Proprietary,64
30.567944,-97.652784,seton medical center williamson,"201 Seton Parkway, Round Rock, TX, 78665",(512) 324-0000,670041,1578780870,https://www.seton.net/locations/seton-medical-center-williamson/,Acute Care Hospitals,Voluntary non-profit - Private,149
30.0038936,-97.1359959,seton smithville regional hospital,"1201 Hill Road, Smithville, TX, 78957",(512) 237-3214,450143,1154612638,https://www.seton.net/locations/seton-smithville-regional-hospital/,Acute Care Hospitals,Voluntary non-profit - Church,36
31.464485,-100.43509,shannon medical center,"120 East Harris Street, San Angelo, TX, 76903",(325) 653-6741,450571,1992707228,https://www.shannonhealth.com/,Acute Care Hospitals,Voluntary non-profit - Private,441
32.618448,-117.02399,sharp chula vista medical center,"751 Medical Center Court, Chula Vista, CA, 91911",(619) 502-5800,50222,1396728630,https://www.sharp.com/hospitals/chula-vista/,Acute Care Hospitals,Proprietary,306
32.800255,-117.154133,sharp memorial hospital,"7901 Frost Street, San Diego, CA, 92123",(858) 939-3400,50100,1407839921,https://www.sharp.com/hospitals/memorial/,Acute Care Hospitals,Voluntary non-profit - Private,881
33.253679,-86.814261,shelby baptist medical center,"1000 First Street North, Alabaster, AL, 35007",(205) 620-8100,10016,1811341167,https://www.brookwoodbaptisthealth.com/,Acute Care Hospitals,Voluntary non-profit - Private,252
38.871586,-78.513936,shenandoah memorial hospital,"759 South Main Street, Woodstock, VA, 22664",(540) 459-1100,491305,,https://www.valleyhealthlink.com/Shenandoah-Memorial-Hospital.aspx,Critical Access Hospitals,Voluntary non-profit - Private,25
47.547123,-116.131409,shoshone medical center,"25 Jacobs Gulch, Kellogg, ID, 83837",(208) 784-1221,131314,,http://www.shoshonehealth.com/,Critical Access Hospitals,Government - Hospital District or Authority,25
40.776764,-111.851117,shriners hospitals for children - salt lake city,"1275 East Fairfax Road, Salt Lake City, UT, 84103",(801) 536-3500,463302,,https://www.shrinershospitalsforchildren.org/salt-lake-city,Childrens,Voluntary non-profit - Private,45
38.935747,-77.109889,sibley memorial hospital,"5255 Loughboro Road Nw, Washington, DC, 20016",(202) 537-4680,90005,1366492977,https://www.hopkinsmedicine.org/sibley-memorial-hospital/index.html,Acute Care Hospitals,Voluntary non-profit - Other,362
47.715839,-104.174171,sidney health center,"216 14th Avenue Sw, Sidney, MT, 59270",(406) 488-2100,271344,,https://www.sidneyhealth.org/,Critical Access Hospitals,Voluntary non-profit - Other,25
41.130754,-102.98019,sidney regional medical center,"1000 Pole Creek Crossing, Sidney, NE, 69162",(308) 254-5825,281357,,https://www.sidneyrmc.com/,Critical Access Hospitals,Voluntary non-profit - Private,25
36.069573,-119.027274,sierra view medical center,"465 West Putnam Avenue, Porterville, CA, 93257",(559) 784-1110,50261,1639143381,https://www.sierra-view.com/,Acute Care Hospitals,Voluntary non-profit - Private,120
38.465982,-121.417814,sierra vista hospital,"8001 Bruceville Road, Sacramento, CA, 95823",(916) 423-2000,54087,,https://sierravistahospital.com/,Psychiatric,Proprietary,171
35.290966,-120.666174,sierra vista regional medical center,"1010 Murray Avenue, San Luis Obispo, CA, 93405",(850) 546-7600,50506,1639101116,https://www.sierravistaregional.com/,Acute Care Hospitals,Proprietary,186
36.190377,-94.509658,siloam springs regional hospital,"603 North Progress Avenue, Siloam Springs, AR, 72761",(479) 524-4141,40001,1902051816,https://www.northwesthealth.com/siloam-springs-regional-hospital,Acute Care Hospitals,Voluntary non-profit - Other,73
42.420102,-83.181471,sinai-grace hospital,"6071 West Outer Drive, Detroit, MI, 48235",(313) 966-3300,230024,1760794044,https://www.dmc.org/our-locations/sinai-grace-hospital,Acute Care Hospitals,Proprietary,991
30.374871,-88.532404,singing river health system,"2809 Denny Avenue, Pascagoula, MS, 39581",(228) 809-5000,250040,1124136593,https://www.singingriverhealthsystem.com/,Acute Care Hospitals,Government - Local,551
42.92917,-78.849916,sisters of charity hospital,"2157 Main Street, Buffalo, NY, 14214",(716) 862-1000,330078,1790727543,https://www.chsbuffalo.org/sisters-charity-hospital,Acute Care Hospitals,Voluntary non-profit - Private,413
39.529323,-104.870269,sky ridge medical center,"10101 Ridge Gate Parkway, Lone Tree, CO, 80124",(720) 225-1000,60112,1659325629,https://skyridgemedcenter.com/,Acute Care Hospitals,Voluntary non-profit - Other,186
44.299319,-94.727315,sleepy eye medical center,"400 Fourth Avenue Nw, Sleepy Eye, MN, 56085",(507) 794-3571,241327,,https://semedicalcenter.org/,Critical Access Hospitals,Government - Local,16
36.850466,-81.489801,smyth county community hospital,"245 Medical Park Drive, Marion, VA, 24354",(276) 378-1000,490038,1073519377,https://www.balladhealth.org/hospitals/smyth-county-community-marion,Acute Care Hospitals,Voluntary non-profit - Private,170
39.771947,-84.06271,soin medical center,"3535 Pentagon Boulevard, Beavercreek, OH, 45431",(937) 702-4000,360360,1760764849,https://ketteringhealth.org/soin/,Acute Care Hospitals,Voluntary non-profit - Private,129
27.71239,-82.365168,south bay hospital,"4016 Sun City Center Blvd, Sun City Center, FL, 33573",(813) 634-3301,100259,1164476867,https://southbayhospital.com/,Acute Care Hospitals,Proprietary,112
34.096192,-118.325371,southern california hospital at hollywood,"6245 De Longpre Avenue, Los Angeles, CA, 90028",(323) 462-2271,50135,1023010113,http://sch-hollywood.com/,Acute Care Hospitals,Proprietary,579
38.753913,-82.977832,southern ohio medical center,"1805 27th Street, Portsmouth, OH, 45662",(740) 356-5000,360008,1053342816,https://www.somc.org/,Acute Care Hospitals,Voluntary non-profit - Other,237
41.449865,-81.537829,south pointe hospital,"20000 Harvard Road, Warrensville Heights, OH, 44122",(216) 491-6000,360144,1235183542,https://my.clevelandclinic.org/locations/south-pointe-hospital,Acute Care Hospitals,Voluntary non-profit - Other,180
26.263341,-98.182849,south texas health system,"1400 West Trenton Road, Edinburg, TX, 78539",(956) 632-4484,450119,1770573586,https://www.southtexashealthsystem.com/,Acute Care Hospitals,Proprietary,870
42.873911,-73.204343,southwestern vermont medical center,"100 Hospital Drive, Bennington, VT, 05201",(802) 442-6361,470012,1205865789,https://svhealthcare.org/,Acute Care Hospitals,Voluntary non-profit - Private,180
43.175989,-84.843788,sparrow carson hospital,"406 East Elm Street, Carson City, MI, 48811",(989) 584-3131,230208,1336103043,https://www.sparrow.org/our-hospitals-services/sparrow-hospitals/sparrow-carson-hospital,Acute Care Hospitals,Voluntary non-profit - Other,103
42.993435,-84.555808,sparrow clinton hospital,"805 South Oakland Street, Saint Johns, MI, 48879",(989) 224-6881,231326,,https://www.sparrow.org/our-hospitals-services/sparrow-hospitals/sparrow-clinton-hospital,Critical Access Hospitals,Proprietary,25
42.564928,-84.831826,sparrow eaton hospital,"321 East Harris Street, Charlotte, MI, 48813",(517) 543-1050,231327,,https://www.sparrow.org/our-hospitals-services/sparrow-hospitals/sparrow-eaton-hospital,Critical Access Hospitals,Voluntary non-profit - Other,25
42.935608,-85.07478,sparrow ionia hospital,"3565 South State Road, Ionia, MI, 48846",(616) 527-4200,231331,,https://www.sparrow.org/our-hospitals-services/sparrow-hospitals/sparrow-ionia-hospital,Critical Access Hospitals,Voluntary non-profit - Private,25
43.757886,-71.694837,speare memorial hospital,"16 Hospital Road, Plymouth, NH, 03264",(603) 536-1120,301311,,https://spearehospital.com/,Critical Access Hospitals,Voluntary non-profit - Private,25
42.6447667,-85.3026658,spectrum health pennock,"1009 West Green Street, Hastings, MI, 49058",2699453451,230040,1023001146,https://www.spectrumhealth.org/locations/spectrum-health-pennock,,,89
38.219496,-77.49645,spotsylvania regional medical center,"4600 Spotsylvania Parkway, Fredericksburg, VA, 22408",(540) 498-4000,490141,1376876664,https://spotsrmc.com/,Acute Care Hospitals,Proprietary,126
43.2983036,-72.4949344,springfield hospital,"25 Ridgewood Road, Springfield, VT, 05156",(802) 885-2151,471306,,https://springfieldhospital.org/,Critical Access Hospitals,Voluntary non-profit - Private,25
39.927624,-83.81574,springfield regional medical center,"100 Medical Center Drive, Springfield, OH, 45504",(937) 523-1000,360086,1144286402,https://www.mercy.com/locations/hospitals/springfield/springfield-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,254
36.144491,-115.216021,spring mountain sahara,"5460 West Sahara, Las Vegas, NV, 89146",(702) 873-2400,294010,,https://www.springmountainsahara.com/,Psychiatric,Proprietary,30
36.125696,-115.246037,spring mountain treatment center,"7000 West Spring Mountain Road, Las Vegas, NV, 89117",(702) 873-2400,294011,,https://www.springmountaintreatmentcenter.com/,Psychiatric,Proprietary,110
36.089714,-115.242882,spring valley hospital medical center,"5400 South Rainbow Boulevard, Las Vegas, NV, 89118",(702) 853-3000,290046,1346230323,https://www.springvalleyhospital.com/,Acute Care Hospitals,Proprietary,364
37.570325,-85.259397,spring view hospital,"320 Loretto Road, Lebanon, KY, 40033",(270) 692-5145,180024,1780746420,https://www.springviewhospital.com/,Acute Care Hospitals,Proprietary,75
39.717956,-105.127494,st anthony hospital,"11600 West Second Place, Lakewood, CO, 80228",(720) 321-0000,60015,1164430567,https://www.centura.org/locations/st-anthony-hospital,Acute Care Hospitals,Voluntary non-profit - Church,593
35.477786,-97.524291,st anthony hospital,"1000 North Lee Street, Oklahoma City, OK, 73102",(405) 272-7000,370037,1366545311,https://www.ssmhealth.com/locations/st-anthony-hospital,Acute Care Hospitals,Voluntary non-profit - Church,686
47.365033,-122.615063,st anthony hospital,"11567 Canterwood Boulevard Nw, Gig Harbor, WA, 98332",(253) 530-2050,500151,1447406699,https://www.chifranciscan.org/locations/details.location.a2c03814-14bf-4688-802a-68ddee3fc1e5.html?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHIFranciscan&utm_term=StAnthonyHospital&y_source=1_MTU2ODQ0NjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Acute Care Hospitals,Voluntary non-profit - Church,80
